0x0000,0x0021,0x0022,0x0023,0x0024,0x0025,0x0026,0x0027,0x0028,0x0029,0x002a,0x002b,0x002c,0x002d,0x002e,0x002f,0x0030,0x0031,0x0032,0x0033,0x0034,0x0035,0x0036,0x0037,0x0038,0x0039,0x003a,0x003b,0x003c,0x003d,0x003e,0x003f,0x0040,0x0041,0x0042,0x0043,0x0044,0x0045,0x0046,0x0047,0x0048,0x0049,0x004a,0x004b,0x004c,0x004d,0x004e,0x004f,0x0050,0x0051,0x0052,0x0053,0x0054,0x0055,0x0056,0x0057,0x0058,0x0059,0x005a,0x005b,0x005c,0x005d,0x005e,0x005f,0x0060,0x0061,0x0062,0x0063,0x0064,0x0065,0x0066,0x0067,0x0068,0x0069,0x006a,0x006b,0x006c,0x006d,0x006e,0x006f,0x0070,0x0071,0x0072,0x0073,0x0074,0x0075,0x0076,0x0077,0x0078,0x0079,0x007a,0x007b,0x007c,0x007d,0x007e
0x006d,8.3032,4.3086,4.8976,3.7703,5.8783,3.1054,1.0695,8.9550,5.9980,2.9372,6.1635,4.3743,20.2206,2.2290,2.5213,8.9164,18.3692,13.4705,11.1936,21.7539,20.0507,11.1284,34.0429,12.0141,14.5041,3.4255,3.6508,2.6510,1.0210,2.1670,5.3787,8.0655,3.4190,4.1801,3.1794,4.8370,7.2793,3.6916,4.1406,3.1379,2.2962,10.4676,2.6058,5.0825,6.4766,4.1915,1.4587,4.0309,2.8621,7.3692,3.5045,8.4199,2.8658,8.4699,3.1688,4.3817,6.1155,4.7632,11.7385,4.3369,10.7345,2.9559,1.8197,5.2454,15.6637,17.0818,14.2568,9.6376,33.8374,108.3807,8.8366,7.5681,103.8797,71.0899,11.6404,105.5378,0.0000,1.0376,1.0964,2.9909,3.1632,2.0424,2.6468,7.1461,1.8358,4.6895,4.2978,1.5253,7.1299,1.3580,18.1735,10.3080,19.2246,3.2737
0x006e,6.6997,0.9895,8.4938,4.4228,29.3273,13.1268,3.6893,6.6443,13.7695,1.9454,18.9540,3.6291,6.2025,6.6908,5.8771,0.3368,5.1545,1.1009,2.1433,12.5813,1.8475,1.1309,5.6816,0.4055,0.7721,5.8846,6.8139,5.5721,3.0235,2.4290,3.1516,37.7677,1.5564,2.2409,9.2851,3.9241,2.2879,3.1733,11.1288,1.2080,3.8255,24.2987,7.3770,7.6548,6.5871,1.6581,1.6968,0.9352,3.0305,1.5148,4.8115,10.8549,5.2573,10.6214,21.2184,6.1315,22.9734,5.9978,15.2526,7.4196,20.3426,4.3082,2.4757,7.6273,0.8396,0.3009,0.9416,2.6239,1.2511,28.5680,0.5342,0.2293,48.0847,27.1458,2.1115,24.1049,1.0376,0.0000,0.3659,2.3296,3.7262,2.6997,1.4169,3.7651,0.8932,3.4617,2.3696,4.2101,9.2022,1.6149,38.3695,13.4127,21.9525,10.5429
0x006f,9.2163,2.8307,3.8075,6.8502,66.5741,4.9056,4.3343,10.3254,12.5018,1.4276,10.8502,2.8721,4.9236,4.4783,6.8997,0.0492,2.6861,1.1805,1.4341,6.2167,0.7330,0.4129,5.1035,0.4609,0.4529,3.6955,5.3250,4.7376,2.6405,4.9305,4.9237,21.7402,9.8066,0.8412,1.0290,1.0558,5.4066,6.7192,4.0931,4.8621,3.2641,25.3628,20.4036,11.1673,7.6706,6.6376,0.3964,2.5224,1.8920,6.2759,4.4971,9.2100,3.6710,6.3592,23.3427,35.9242,29.0241,10.2258,22.6087,9.9074,14.8606,6.3986,2.1979,4.4677,0.1503,0.1802,0.2147,6.8297,0.6447,12.5888,0.2064,0.9704,26.8060,17.9001,2.6349,34.1092,1.0964,0.3659,0.0000,2.6043,4.6154,3.1716,1.0883,5.1908,0.8407,3.0149,5.3793,23.0788,15.4155,4.3207,40.7447,17.6594,29.4207,4.0930
0x0070,4.7877,4.2933,9.0464,7.5564,18.5329,11.8036,1.8398,2.3484,3.8424,2.7679,20.5783,7.2848,2.7342,1.9566,1.3594,14.6827,19.6532,2.6794,2.6197,28.6060,2.1592,2.6622,11.5605,3.2508,0.9855,3.2296,5.5633,5.6761,3.4541,1.9110,1.2858,10.1339,7.9602,1.2642,3.7112,3.1711,4.9454,0.4436,8.6849,6.5204,2.9469,11.7973,4.8324,4.8474,7.6431,2.6406,2.8045,0.0970,7.1127,4.7032,3.6037,2.9588,5.2672,1.9271,14.6573,11.0658,8.0256,3.8371,5.1696,7.9446,11.4681,4.4676,3.6276,5.6686,3.2377,0.2059,7.0244,19.0736,6.7701,28.8081,1.3475,0.6066,45.9406,19.4070,2.1529,37.2372,2.9909,2.3296,2.6043,0.0000,5.3659,1.3818,1.4755,4.2696,1.1310,3.7627,6.9785,5.2445,3.5364,1.1655,13.8333,5.7113,10.3752,10.5145
0x0071,5.3766,2.4001,4.6151,4.8998,22.0804,7.5149,1.8203,7.5152,2.3338,2.8090,15.1258,2.3938,11.7236,0.8961,3.4268,2.5592,6.8011,1.7358,5.6558,5.5360,3.3327,6.1955,10.3260,0.7229,5.0895,3.0783,3.6234,2.0154,3.6657,10.4135,3.2994,9.6890,7.0962,6.0644,3.4161,8.5273,1.6785,7.5504,4.2818,5.9377,3.9306,5.9626,12.8638,6.8911,13.5879,10.0242,7.4475,9.0111,1.8792,6.4254,4.2170,8.0285,3.7591,2.0475,20.8827,9.5441,7.7023,7.1274,10.7370,2.9445,3.3115,8.1242,2.7921,3.3733,10.2873,13.0284,4.1567,1.2697,9.1720,30.0669,0.9065,9.0901,85.9772,31.5881,7.2608,91.9737,3.1632,3.7262,4.6154,5.3659,0.0000,4.4736,3.3734,5.3190,1.4751,1.4705,4.1820,5.9126,6.3443,2.9024,12.1800,12.8631,10.2125,12.8866
0x0072,3.3708,2.7143,112.0160,67.3217,382.6902,200.1695,5.0024,27.8070,26.1459,9.2327,80.3364,13.0935,2.1914,1.0538,5.5291,3.7944,13.3276,1.5620,1.9161,4.6582,1.7916,5.0158,1.4556,3.4443,2.9095,2.7320,2.9548,35.5592,19.5192,39.4479,6.8502,293.7850,138.0020,97.3391,197.7786,106.0468,72.4688,40.1276,77.9248,111.5832,2.6870,14.2800,101.6417,117.8363,155.6131,135.5775,101.8976,21.1233,190.7478,66.4522,45.6457,7.6728,47.5562,47.7571,235.7311,60.6653,17.0549,133.5760,25.3711,15.4400,18.2305,15.2432,15.8938,2.0317,2.5731,0.6651,1.1514,1.9982,3.8260,1.2692,2.8136,2.1103,4.7570,4.2828,1.1990,7.9167,2.0424,2.6997,3.1716,1.3818,4.4736,0.0000,18.3274,2.8164,10.5659,13.6876,71.4509,28.4769,12.7969,30.7656,83.0501,6.6587,99.6346,71.4159
0x0073,3.3257,1.6949,21.8450,2.4081,25.6424,13.4369,5.8611,7.7352,18.6376,1.7351,24.1703,5.5196,4.7524,4.4025,16.2390,0.9577,5.2692,0.7401,0.3175,3.9766,0.1680,0.2115,9.6964,0.2532,0.4664,1.6365,2.4079,13.7813,8.7328,5.5008,12.8700,44.9676,11.2177,1.1804,8.1585,7.0084,1.6128,1.4817,11.8468,13.3039,3.8376,12.1435,17.6591,7.7294,25.3640,5.0349,11.5415,3.1677,27.1571,4.5209,1.0040,18.3921,14.0102,26.4389,52.3212,14.7254,18.8228,17.8334,10.8815,9.2329,17.0872,8.3291,3.3976,2.7797,1.1514,2.8443,1.0580,2.7705,1.4995,2.8695,0.5856,2.0343,7.7592,10.8977,1.5509,9.9579,2.6468,1.4169,1.0883,1.4755,3.3734,18.3274,0.0000,8.7071,6.2044,6.5855,20.3859,4.2921,15.4549,11.3473,34.3622,16.3987,39.3920,14.2651
0x0074,0.9596,2.4823,19.1804,10.3164,78.2358,51.0806,12.3103,2.5476,22.0257,2.0574,25.7839,5.6931,2.6547,5.4984,6.2021,3.7713,11.2175,1.6377,4.2623,13.0906,2.3588,3.0103,9.3402,0.9875,2.5556,2.8014,5.3957,4.4365,12.6130,12.8873,2.8705,79.2456,38.0469,15.9633,21.8317,38.7250,25.2699,7.4325,37.4603,38.1593,1.8766,7.0503,19.3485,4.2202,92.8660,24.8610,36.1935,6.0398,46.0650,35.8223,13.8550,11.8574,22.6636,17.6564,102.5643,32.3225,16.1992,14.1998,0.9688,1.2593,18.4414,9.8885,6.4364,2.4694,1.7157,0.4967,2.7225,4.3937,12.5060,2.5216,1.6260,2.0084,11.4521,6.2109,1.3997,9.3388,7.1461,3.7651,5.1908,4.2696,5.3190,2.8164,8.7071,0.0000,7.7095,6.0197,13.6950,9.9130,18.9996,4.5687,4.5234,4.8132,31.7089,13.9995
0x0075,6.9666,0.7295,12.6310,5.5451,28.6538,11.2831,3.5004,10.5302,7.0305,2.3000,32.2910,2.0425,2.7993,6.2310,6.4414,0.8352,5.0637,3.2569,2.4519,12.3375,1.1212,2.4382,5.7906,0.4847,1.6839,3.5443,5.1909,5.2752,2.6324,4.6929,6.2171,25.3600,14.7738,6.7737,2.6784,3.7661,2.5649,10.5080,12.1542,1.7208,3.8067,16.4876,13.5891,7.2657,9.1130,3.1680,4.5244,9.2196,2.4886,7.1770,7.3591,3.7416,0.1496,1.1269,14.3412,18.4629,12.2563,5.8111,14.9894,4.5195,10.8895,3.1683,3.2954,6.9116,1.1628,0.4345,0.9635,0.5685,1.6541,18.8197,0.5855,1.5063,32.0245,19.2651,2.1289,34.4828,1.8358,0.8932,0.8407,1.1310,1.4751,10.5659,6.2044,7.7095,0.0000,0.7457,2.1696,6.0304,4.8934,1.9179,32.2922,17.1749,17.7656,6.7919
0x0076,19.5103,2.4158,31.4103,12.4798,81.0265,32.0639,1.8554,4.8645,6.0506,4.8381,29.9261,1.4007,7.5354,1.6076,16.8126,5.1150,27.3352,2.3353,3.6178,10.5848,6.0208,7.5280,1.1058,1.0215,2.2949,5.9637,15.9340,5.7060,8.9381,7.9645,1.2359,102.5217,69.9717,20.4296,24.5450,33.2475,14.8233,5.1599,39.1841,14.1324,13.7059,12.6637,77.2250,161.1014,49.7143,28.0689,40.2665,5.2422,39.1716,18.9113,22.2507,4.2121,10.1962,0.1136,26.4323,94.7774,0.9434,78.6835,43.0382,12.1194,19.2320,9.9478,6.4795,4.5041,2.8899,2.1194,2.4765,1.0230,5.4798,11.7442,0.9962,2.6141,37.2752,29.7212,2.4210,21.4476,4.6895,3.4617,3.0149,3.7627,1.4705,13.6876,6.5855,6.0197,0.7457,0.0000,16.7594,25.2278,9.2859,7.2959,63.3139,16.7243,19.3119,7.4876
0x0077,12.3942,2.2867,5.6776,4.4575,9.3238,9.3973,1.9556,7.6542,11.3004,0.9822,4.6037,2.4831,4.8658,3.1163,9.4905,2.0790,30.9035,4.3242,4.7077,25.3249,8.6434,3.6321,15.1850,1.7570,2.2702,6.7078,13.6765,9.0486,3.1367,5.1643,12.6462,21.8644,3.4039,7.6949,5.9458,3.6451,6.0794,9.0857,11.0917,2.6030,5.7155,30.2389,4.2973,10.3501,11.2119,2.0704,7.4358,6.3381,2.2273,3.0544,2.8219,5.2320,2.7871,7.4812,1.4944,5.5023,5.4958,6.5789,13.8460,6.1080,21.4300,3.0556,2.7799,10.1443,6.7073,6.3431,7.7387,10.7880,20.5251,44.7963,4.1166,7.2228,65.7967,49.4906,2.0360,59.2912,4.2978,2.3696,5.3793,6.9785,4.1820,71.4509,20.3859,13.6950,2.1696,16.7594,0.0000,1.5973,4.1697,1.5135,16.2173,16.0695,10.3353,4.1658
0x0078,4.4678,1.4711,5.5075,7.7939,18.3920,35.1255,2.0937,10.6644,10.5409,1.0309,24.5241,6.2224,1.8830,4.2841,6.6994,8.3655,6.6241,0.5456,2.4886,14.2197,2.2680,7.3319,3.3197,2.9996,9.3561,4.2534,3.8450,5.9364,2.0723,1.9047,4.5051,32.4952,11.2007,10.3067,7.9545,10.7924,7.7762,6.3098,14.1780,19.1904,4.0441,13.1017,0.2524,9.8008,12.5348,4.6476,15.8170,8.9985,16.6746,7.8386,5.9456,9.0943,8.3067,18.6958,26.7818,0.0575,6.1524,1.8287,11.6686,5.6548,9.3953,9.7915,0.6505,5.9590,9.4085,2.9065,10.3408,4.1262,18.4882,34.2671,3.5526,3.4991,42.6940,13.4508,0.6816,25.3342,1.5253,4.2101,23.0788,5.2445,5.9126,28.4769,4.2921,9.9130,6.0304,25.2278,1.5973,0.0000,3.4201,0.3071,20.1182,4.8611,11.0586,3.9301
0x0079,1.7491,8.3743,12.3564,7.3530,22.5700,13.1092,0.6631,8.2269,0.9556,2.2963,13.7310,0.6669,3.8214,2.0575,4.1661,6.7554,17.9634,2.5466,0.6949,29.9060,1.4515,4.6690,0.3571,1.6832,2.1683,1.7564,3.0120,4.2285,7.6075,2.7526,0.4792,43.0502,37.0145,4.6197,10.7492,14.9117,7.0535,2.7794,10.3146,7.8373,2.3325,3.9965,3.8434,16.7761,3.3113,3.5384,9.7087,2.4199,21.4005,11.4401,5.8912,1.8978,2.8307,0.8324,14.1944,4.5323,0.2938,5.3844,4.9826,3.5195,1.2112,10.1587,1.8689,3.1738,8.0257,7.2196,12.3630,5.2185,16.2892,7.7929,2.0689,2.9301,19.9017,7.7093,2.6395,20.3230,7.1299,9.2022,15.4155,3.5364,6.3443,12.7969,15.4549,18.9996,4.8934,9.2859,4.1697,3.4201,0.0000,3.1774,25.3510,7.4716,2.3462,5.9093
0x007a,6.8840,0.8594,23.4347,18.3150,32.8736,25.3526,4.6941,11.4403,5.0026,2.4200,62.9231,3.3230,3.1633,4.2307,7.1161,2.1558,0.2424,0.2038,1.4036,13.8837,2.8658,3.3007,5.5420,1.5692,3.5279,1.6607,3.4671,6.0815,1.1864,7.9601,3.3192,55.0679,9.5331,7.5774,6.3692,7.8013,7.0513,5.6689,17.8665,10.1005,2.1931,14.1873,6.9127,4.9975,15.1640,17.8227,12.2977,11.3166,14.8700,7.8947,11.1330,6.5738,7.0367,9.4597,25.3295,1.6185,7.2334,0.8738,11.7060,2.4870,8.3551,6.3915,0.6163,3.3440,2.3589,2.5710,2.3495,3.3089,1.9832,16.1109,2.4652,2.8440,16.4008,12.5002,0.6777,17.2632,1.3580,1.6149,4.3207,1.1655,2.9024,30.7656,11.3473,4.5687,1.9179,7.2959,1.5135,0.3071,3.1774,0.0000,18.9877,10.0634,12.5372,6.6831
0x007b,12.4961,399.6093,15.8122,6.9733,6.1284,6.9081,4167.6831,0.1767,29.9299,51.6162,23.7065,3761.7585,4632.7490,12128.1514,9.2034,13.6747,16.0995,10.7548,14.1879,10.5429,7.6092,6.7894,33.3342,15.0934,12.2075,112.3272,61.9776,10.6577,170.0733,63.2923,27.8492,3.6740,7.5459,8.8791,8.2666,15.2377,11.0269,24.9710,9.9112,9.1717,8.3158,9.9559,5.8081,19.2145,16.8280,11.7842,5.7502,18.4669,7.6413,8.4784,11.3623,4.6865,5.4323,8.1740,4.1311,5.7941,10.3862,7.5147,0.3525,11.1180,17.2154,118.2184,1428.5580,3589.7175,12.3630,7.4861,19.1983,14.5183,81.0165,8.5871,2.7907,17.5613,6.7446,8.1653,6.8291,5.0762,18.1735,38.3695,40.7447,13.8333,12.1800,83.0501,34.3622,4.5234,32.2922,63.3139,16.2173,20.1182,25.3510,18.9877,0.0000,0.3795,34.4894,12.2309
0x007c,0.2121,55.4911,4.9316,2.2606,4.9557,9.2791,1253.3323,0.2503,1.5456,25.4045,8.8705,2114.3062,483.9256,460.5860,0.1861,6.9159,3.0081,4.3831,4.4819,5.4569,3.6721,4.8168,4.6098,5.3188,8.4150,21.2499,4.1945,28.1422,156.2431,30.0435,5.7007,1.6565,6.3906,6.1335,1.3529,3.2311,4.6469,13.5440,6.4163,4.3669,0.1596,0.1775,5.0734,8.7339,1.6376,2.5485,2.5464,8.3840,2.6377,5.2807,2.6154,2.7949,4.0937,7.9933,3.9776,4.3727,7.8289,4.0527,0.5826,2.1331,0.2703,152.6140,635.5280,221.1545,12.2692,5.7848,9.4329,3.8043,13.1198,0.9609,2.2934,10.4764,0.2156,0.2009,11.5081,0.1785,10.3080,13.4127,17.6594,5.7113,12.8631,6.6587,16.3987,4.8132,17.1749,16.7243,16.0695,4.8611,7.4716,10.0634,0.3795,0.0000,1.5572,48.3158
0x007d,18.0193,352.7295,9.8451,8.8570,8.4243,3.3138,4520.8662,41.7150,0.1454,50.7246,19.0130,5715.4795,6160.6694,16053.2959,10.7542,16.1763,0.7822,3.8946,3.2260,7.8048,7.2596,13.5300,3.0194,5.6170,15.5291,140.1107,34.6585,68.5957,190.4853,14.5845,3.0959,4.1610,8.2190,6.4279,8.0188,4.1482,6.8896,12.1879,5.8891,12.2595,12.3472,0.2968,9.7823,20.1559,17.9007,9.3373,5.8714,14.5524,4.4788,13.2783,9.6892,5.3696,11.6949,8.4320,4.9815,6.5251,7.0640,5.0032,7.2809,13.3035,0.1918,128.7880,1250.8643,4788.4355,29.7980,5.9404,46.0947,14.7587,26.9192,20.6133,7.2960,8.0652,12.1495,0.5573,7.9617,13.9526,19.2246,21.9525,29.4207,10.3752,10.2125,99.6346,39.3920,31.7089,17.7656,19.3119,10.3353,11.0586,2.3462,12.5372,34.4894,1.5572,0.0000,19.1772
0x007e,154.2607,19.7994,4.0144,12.8850,4.4795,2.7915,153.0289,45.6554,32.6217,14.0970,7.3031,104.6403,34.6321,280.4625,103.7610,2.9842,7.1223,3.8217,19.5618,4.0438,10.0710,11.1824,19.7074,12.1893,8.8741,87.3857,171.5648,5.9282,7.8196,9.3765,23.4046,3.6901,7.0964,19.8462,5.5995,2.0028,5.3119,12.4585,1.9110,2.7452,64.1159,40.2550,4.7802,10.5508,1.6741,3.3747,0.4985,14.8851,1.3655,8.6092,11.9011,10.8392,2.9545,7.5093,4.7825,1.6172,10.9459,1.5004,41.6139,131.1483,39.8948,4.2543,0.5813,106.1099,11.0397,8.9407,12.5110,9.2383,17.1548,13.8825,10.0307,7.2343,149.3240,48.6472,4.2095,134.5879,3.2737,10.5429,4.0930,10.5145,12.8866,71.4159,14.2651,13.9995,6.7919,7.4876,4.1658,3.9301,5.9093,6.6831,12.2309,48.3158,19.1772,0.0000
