0x0000,0x0021,0x0022,0x0023,0x0024,0x0025,0x0026,0x0027,0x0028,0x0029,0x002a,0x002b,0x002c,0x002d,0x002e,0x002f,0x0030,0x0031,0x0032,0x0033,0x0034,0x0035,0x0036,0x0037,0x0038,0x0039,0x003a,0x003b,0x003c,0x003d,0x003e,0x003f,0x0040,0x0041,0x0042,0x0043,0x0044,0x0045,0x0046,0x0047,0x0048,0x0049,0x004a,0x004b,0x004c,0x004d,0x004e,0x004f,0x0050,0x0051,0x0052,0x0053,0x0054,0x0055,0x0056,0x0057,0x0058,0x0059,0x005a,0x005b,0x005c,0x005d,0x005e,0x005f,0x0060,0x0061,0x0062,0x0063,0x0064,0x0065,0x0066,0x0067,0x0068,0x0069,0x006a,0x006b,0x006c,0x006d,0x006e,0x006f,0x0070,0x0071,0x0072,0x0073,0x0074,0x0075,0x0076,0x0077,0x0078,0x0079,0x007a,0x007b,0x007c,0x007d,0x007e
0x006d,6.7072,2.0068,8.0144,20.7674,11.5407,16.0385,2.6175,17.2204,9.4689,2.1938,6.9267,1.0132,9.3717,4.9897,9.2364,9.3563,4.1817,4.8191,7.3467,6.2503,9.0556,4.4999,12.3456,7.4721,7.0823,5.4330,13.1925,7.2682,3.2819,5.4515,8.0442,11.8447,6.4663,17.0007,4.1215,5.3523,15.4223,20.4909,4.3832,5.2111,5.8376,16.4045,28.7825,20.4685,12.4951,5.4645,8.1579,12.4925,11.3744,10.6121,12.0066,10.9446,11.1498,20.8507,38.3384,23.2025,20.7975,10.3087,18.5144,22.8038,9.2700,5.0830,8.0885,5.8388,6.1403,7.7100,6.0641,9.9672,9.2129,15.8889,6.2351,5.3543,12.7135,7.3701,10.7819,15.3319,0.0000,1.9174,2.7748,12.4289,10.5517,6.2319,7.9598,11.1231,2.5431,9.0085,9.5743,14.0154,15.0749,3.1176,21.3368,18.6077,23.5841,3.6427
0x006e,9.5979,2.2234,13.3989,7.3267,10.8414,8.5589,3.7148,7.2770,6.7627,1.4520,14.5737,1.9773,7.6352,7.3455,6.9100,0.7993,10.0777,1.4052,1.1603,8.7997,1.6153,0.5666,8.9981,0.4196,0.4666,2.7715,7.0508,4.5808,1.6662,4.7954,5.3695,3.7215,1.3542,1.8790,1.7490,0.5636,3.1095,1.6659,2.5792,0.5359,16.6642,5.5931,7.8707,4.7341,2.3302,5.0857,0.5549,3.3996,0.3831,0.4319,3.4822,13.3019,2.9972,9.4571,10.1775,8.1610,20.0611,6.1707,20.9228,18.6725,18.1345,4.1031,7.8424,5.9908,0.5969,3.0977,1.2622,1.6374,1.1906,17.7528,0.7589,0.1555,9.6973,3.2658,2.9684,10.2770,1.9174,0.0000,0.1846,1.2304,1.0145,7.5133,1.5535,6.3916,0.3353,5.1956,3.2121,5.4318,11.2914,2.2450,34.5588,29.1791,29.4211,2.6542
0x006f,10.6088,2.4365,5.2870,7.1723,6.7775,4.0127,4.0922,15.3625,9.1693,1.7816,6.9843,3.0968,6.3225,6.7959,14.0240,0.0903,5.4214,2.3743,1.1461,9.7074,1.0474,0.2717,4.9908,0.1835,0.2112,6.0491,7.1838,4.6658,2.0356,7.9311,9.5924,1.8828,7.5128,1.8766,0.6816,0.2188,2.8276,4.2252,2.0453,5.5117,20.7309,2.1900,14.1709,6.8348,5.4341,2.7395,0.0821,2.5428,0.2828,10.7780,6.2661,20.7215,3.3813,6.1703,7.8067,57.6303,28.4857,8.6205,26.1098,14.2967,19.3962,4.4740,6.6080,3.2905,0.0843,0.1058,0.4533,0.0697,0.4207,11.3795,0.1452,0.5604,5.8269,11.9126,4.9838,6.9537,2.7748,0.1846,0.0000,2.7079,1.4822,3.3135,1.3044,7.3842,0.1896,3.0363,5.2197,15.8138,16.8970,3.6612,55.2742,12.6552,50.7482,1.2983
0x0070,5.0601,2.5518,7.7048,4.1494,9.4823,7.5194,3.3833,3.6373,4.4813,2.5059,12.8818,3.5954,10.9571,3.9246,2.8672,3.1908,13.3477,1.8247,3.9746,33.6002,2.5656,1.6218,9.3491,0.6950,1.5389,1.9491,4.5811,11.2793,5.1134,2.4972,1.4481,2.8617,8.6943,0.5028,7.9645,0.2611,7.9936,0.8712,6.5411,2.2644,4.0915,6.6833,5.6640,2.8430,13.3317,10.5920,1.0639,0.0741,5.4077,3.6272,2.4544,6.5503,2.8126,1.4639,5.0002,12.1021,6.7883,4.3323,3.0434,7.6896,8.9355,5.2873,7.9546,2.4171,0.9418,0.3880,8.0772,20.1124,10.6043,4.6123,0.2283,0.5128,24.4192,13.3493,3.3024,20.6153,12.4289,1.2304,2.7079,0.0000,4.0304,2.4940,1.3318,5.1445,0.7961,1.6650,10.7045,5.7783,6.5573,2.7399,19.5407,3.3338,14.3824,3.5524
0x0071,5.2787,2.2318,6.1881,4.5139,7.3989,5.3105,3.1254,4.8059,4.9990,2.7877,10.5757,2.8558,5.8843,5.0474,3.6492,4.0962,3.7645,2.5487,5.6663,2.6385,2.3347,2.3147,3.3518,0.6566,3.2476,3.2542,5.3278,3.2734,2.9385,10.5898,1.2491,2.6544,8.5104,7.3236,2.5389,10.3996,4.0867,9.7047,4.7459,2.0262,4.5882,1.6661,13.7416,6.2702,9.6088,5.0484,2.6066,4.9444,0.3212,2.5417,4.4619,9.9144,1.8036,1.3863,5.0965,9.1471,5.8689,5.6538,13.0666,7.3247,8.6665,8.5081,7.6723,8.1746,0.6530,13.6773,2.3792,0.2923,3.1791,16.9839,0.3431,4.1974,13.2130,6.7121,7.4883,27.2960,10.5517,1.0145,1.4822,4.0304,0.0000,5.6837,3.7107,6.5027,0.6164,0.7806,3.0607,9.0865,5.2956,2.6788,10.7636,9.4661,9.4920,10.9119
0x0072,7.5670,1.6384,53.6576,54.6506,109.8926,61.2752,8.4731,20.0330,31.3667,10.7487,17.3096,8.0794,2.9192,1.2228,5.2839,2.5345,16.8472,3.1634,2.9498,9.5614,2.4785,3.0460,0.3729,3.3170,2.6643,6.5373,27.0248,6.7877,13.6960,8.0911,3.1225,195.7763,53.4075,30.9722,121.3792,26.9326,78.6922,2.7757,66.6752,26.1218,33.7843,20.6039,72.6355,25.0158,117.3747,47.7321,35.2738,9.0171,49.2428,63.9864,42.7816,5.2926,27.1821,21.6968,63.6474,137.1548,12.2745,66.8156,12.0186,16.5380,29.4516,9.2775,19.2328,1.9558,1.9568,0.9317,7.9998,5.7261,12.9308,1.6606,1.3024,2.1505,12.1261,7.8795,1.3450,12.0504,6.2319,7.5133,3.3135,2.4940,5.6837,0.0000,14.5140,15.7097,4.7898,2.4788,30.2732,28.6332,10.8219,12.8521,53.0159,8.2695,70.0118,45.0298
0x0073,7.0119,2.4639,16.1990,2.2897,9.4039,4.4375,3.6791,15.5172,13.6484,4.4106,5.1527,4.6538,7.5191,13.5270,24.9361,0.8511,3.5832,0.8495,1.1343,5.5035,0.2821,0.3091,6.8722,0.2529,0.2547,1.3662,5.8360,10.1229,3.3768,8.3150,9.2367,25.4550,5.5714,2.2380,4.1157,4.9247,1.9183,7.2993,3.9619,9.1849,9.2024,2.9393,10.8288,14.6922,10.9269,3.7528,4.9246,13.2820,15.5204,7.1166,0.3532,15.7788,6.0608,9.2925,35.0435,17.1788,24.5377,12.5841,18.9951,13.9577,13.4364,6.8934,23.0087,3.7728,0.7828,2.4551,0.8871,2.9003,1.3281,5.3711,0.4681,1.9827,4.9924,4.1402,1.4686,9.5856,7.9598,1.5535,1.3044,1.3318,3.7107,14.5140,0.0000,8.1307,6.4664,4.8297,8.8139,5.7424,10.3720,6.6604,37.9564,13.5646,31.2416,4.4560
0x0074,1.7338,2.8158,5.5763,11.2184,5.3592,16.7952,4.9042,2.3816,7.6572,2.6962,17.2657,3.4755,2.3195,4.6506,12.5198,3.5937,13.4294,2.1858,9.4980,15.8907,5.5503,4.0857,8.4715,2.6537,2.9527,3.6635,3.5482,2.6317,2.6466,7.0117,4.1243,16.2624,10.5656,8.6386,4.9070,12.1931,25.0841,14.3603,20.4546,31.5118,27.1449,31.4960,10.7402,16.7095,25.5226,25.8843,14.9378,10.4912,16.8047,39.2678,7.8040,4.8527,9.9103,4.3145,26.5282,11.2363,6.0779,9.9515,2.8893,2.5816,16.8157,6.5951,3.7112,3.6198,7.0584,2.3707,7.2216,5.9695,11.7079,0.8199,2.9472,4.2721,18.4817,3.9419,6.5313,3.5126,11.1231,6.3916,7.3842,5.1445,6.5027,15.7097,8.1307,0.0000,6.4822,2.9361,9.1778,10.5366,12.3693,7.5646,2.0204,8.4807,18.2776,6.8602
0x0075,9.5915,1.5489,7.8827,12.5661,3.8756,4.8331,2.0527,9.2354,13.1947,2.8641,23.9305,3.2995,3.7980,3.7209,10.1817,0.2769,5.7036,1.6735,1.5273,10.9712,1.0150,1.6758,1.9796,0.2839,0.9025,2.8026,3.7968,3.7048,2.4321,5.4924,5.1623,5.3135,18.9099,1.6147,1.9480,2.3491,2.7618,12.1427,2.7673,0.9738,8.5064,2.2674,5.4370,8.9409,2.2842,3.0998,0.5229,8.4944,0.5445,4.9967,4.1681,10.6517,0.1141,0.9133,2.6644,11.3787,3.6387,7.6725,21.8903,8.4082,17.1173,3.6467,7.4922,4.5650,0.9619,0.5848,1.0395,0.4338,0.6476,17.6840,0.5258,1.7325,9.5864,8.2538,3.2640,8.6216,2.5431,0.3353,0.1896,0.7961,0.6164,4.7898,6.4664,6.4822,0.0000,0.9729,0.5258,5.0472,5.5158,1.2527,55.2142,29.8836,41.7992,3.3974
0x0076,9.9687,3.9185,31.8185,17.2670,20.6852,52.7732,0.9230,11.0491,4.3440,3.9456,15.6021,1.8715,5.2524,3.4991,11.7677,2.7417,14.0761,2.2278,3.2516,13.9628,3.2297,3.9543,0.8760,4.1824,2.9969,6.8557,8.8510,3.7256,4.7569,4.4287,1.4207,31.0442,49.0668,37.7844,10.1912,13.8720,18.3247,11.8931,27.8712,10.9598,7.1114,14.6108,75.7507,96.3241,39.9771,32.1367,19.6644,2.8983,14.5811,32.4323,22.9493,4.0614,7.3506,0.0400,8.3320,109.9409,0.4768,44.6058,23.1812,36.3223,15.7304,9.7080,7.7418,6.9009,2.0577,3.6978,2.4656,1.3649,9.9422,7.2616,0.4843,4.0204,22.8962,6.8183,3.7925,13.0459,9.0085,5.1956,3.0363,1.6650,0.7806,2.4788,4.8297,2.9361,0.9729,0.0000,1.8559,14.8600,2.0126,2.8616,26.8800,20.7845,33.3237,6.9094
0x0077,10.7526,0.5693,4.6069,6.1628,3.1637,14.5909,8.6230,6.7837,3.5960,1.2603,10.2452,3.0320,21.2301,4.7061,36.5636,3.9465,12.5583,2.2691,4.3086,15.2770,3.1671,3.4981,9.2196,7.9515,1.8539,3.8915,9.3253,10.1981,1.6229,3.3298,4.6527,37.3290,15.8799,3.5166,3.5318,13.7370,4.4870,6.3647,6.7889,2.0617,7.0461,5.9657,22.1304,24.8010,21.8683,1.1742,8.5565,6.7694,3.8435,8.6156,5.0185,6.1370,1.6349,3.0471,0.0378,3.3656,1.4967,3.1640,13.6836,19.5508,18.4409,7.7009,7.0558,11.7780,7.4400,4.6278,5.1115,6.8572,20.3873,11.2786,1.3686,7.8127,20.9654,17.1805,2.4446,15.7476,9.5743,3.2121,5.2197,10.7045,3.0607,30.2732,8.8139,9.1778,0.5258,1.8559,0.0000,1.9194,1.5424,1.4157,15.2871,14.9294,8.6218,5.5676
0x0078,5.7308,0.5308,8.2374,5.2572,7.1936,13.7572,2.5168,18.3282,11.2872,2.1348,15.2716,2.8892,3.6498,3.5722,14.7148,13.1442,7.0108,1.0369,2.7043,14.6156,2.5299,8.6000,5.3662,2.8140,11.8415,11.7315,4.9261,2.4886,1.2098,4.1592,6.6492,27.9005,3.1114,6.9871,7.6220,13.4054,7.7975,6.2864,10.4858,11.1127,3.9499,4.8485,0.4292,6.3013,1.8815,3.3803,21.7150,12.3653,20.0118,4.9447,5.5010,11.5876,7.3472,9.6511,2.7428,0.0517,4.1430,1.4524,8.8744,14.4064,9.2854,2.4310,1.3756,3.6409,15.1079,6.2150,12.1366,3.7304,24.1747,38.8702,7.8713,4.7270,4.1333,5.4093,1.3948,17.3901,14.0154,5.4318,15.8138,5.7783,9.0865,28.6332,5.7424,10.5366,5.0472,14.8600,1.9194,0.0000,3.5654,0.5007,20.1083,5.2525,16.3601,1.1087
0x0079,1.2502,5.7775,9.8537,3.8402,8.9459,6.2118,0.6037,6.4756,1.2444,2.0566,11.9120,0.8495,1.6389,1.8455,7.2783,2.0164,8.8790,1.9653,1.0299,39.5142,4.4323,7.7536,0.4974,1.5292,0.8813,4.5100,3.7349,4.5803,4.7336,2.1155,0.5074,22.4112,20.6824,7.2801,7.6950,7.7760,7.0253,1.3542,9.0158,2.2391,6.5436,2.7878,5.4520,14.5090,6.1372,1.3022,5.0967,1.2828,6.1971,4.3584,5.7000,1.7987,2.8135,1.1371,1.6918,5.0077,0.0817,6.9915,12.3910,19.0691,2.2204,10.8436,4.6678,3.1058,7.8938,8.6757,14.8232,3.2657,30.2432,5.7182,1.3223,10.9895,24.2625,6.4936,2.5468,25.3514,15.0749,11.2914,16.8970,6.5573,5.2956,10.8219,10.3720,12.3693,5.5158,2.0126,1.5424,3.5654,0.0000,3.5543,23.4630,7.9697,2.5738,1.9037
0x007a,5.9357,0.4319,10.0674,14.6407,19.2185,21.5228,5.8111,8.0632,4.4655,2.9774,29.4204,3.2339,1.2224,7.8477,5.5771,2.8060,1.2859,0.0817,1.1039,7.6103,2.0391,5.0569,2.7379,1.0295,5.0080,3.1553,6.1951,4.7177,0.5979,5.8170,0.9698,15.5290,3.9320,6.0172,4.7826,9.4057,5.7560,4.0497,29.3195,9.7441,1.5789,2.3807,11.3709,14.7897,4.4290,17.3513,6.5758,8.1529,20.6070,6.7626,9.3333,4.9366,4.7827,6.4835,5.7701,4.4264,5.5840,0.2815,13.2618,5.1405,10.8838,11.2989,1.8429,3.2653,1.0327,2.1807,1.7757,2.1698,1.1100,14.2726,2.0968,3.0238,2.0291,3.5235,0.8485,2.1143,3.1176,2.2450,3.6612,2.7399,2.6788,12.8521,6.6604,7.5646,1.2527,2.8616,1.4157,0.5007,3.5543,0.0000,24.2016,13.3846,11.1904,2.2662
0x007b,11.7773,439.9440,8.7359,8.8427,14.6205,4.7554,3293.7087,0.1087,33.7760,37.2177,22.8326,1500.7759,4404.6958,9904.4824,13.1444,7.6866,15.0460,8.3021,14.3575,11.9861,8.9558,8.2226,30.7922,6.7224,8.4897,140.0816,75.7099,19.1969,291.9691,92.5053,18.5157,8.8633,8.0879,3.8370,3.2647,8.9623,8.9489,23.8887,19.2711,7.5672,4.9402,29.0579,7.2377,8.8138,9.1787,11.1241,17.0955,21.2732,7.0350,8.1430,14.3181,12.3975,4.0333,16.5384,9.2189,8.9847,6.8434,4.8687,0.1363,13.5697,13.7599,150.5246,747.3599,3136.5681,29.1307,9.7269,26.7068,11.6000,100.0019,6.2303,4.5295,16.2193,26.0381,10.9709,10.6601,6.5387,21.3368,34.5588,55.2742,19.5407,10.7636,53.0159,37.9564,2.0204,55.2142,26.8800,15.2871,20.1083,23.4630,24.2016,0.0000,0.5113,60.5032,14.7585
0x007c,0.2318,74.9912,3.1545,1.4162,12.8096,3.6820,1988.6959,0.2513,0.3144,50.5648,8.0919,57.4819,731.7742,553.2571,0.1558,5.6151,2.4938,3.0444,3.7763,3.4933,4.3248,7.3075,3.4136,3.4777,5.0818,11.5030,2.4106,29.9771,112.1431,29.6037,3.7031,3.1995,5.9223,4.1100,4.2779,6.2511,3.5619,10.8372,5.0228,5.6573,2.0304,3.4138,4.4056,3.8561,2.9456,4.5478,6.2018,6.4666,3.4974,4.9239,4.6960,2.3977,4.9332,8.1003,6.0828,4.0489,4.2011,3.5518,0.2829,3.1641,0.3177,144.2542,550.2988,120.3815,13.4900,10.7591,9.0022,5.2266,20.9319,1.2096,3.5245,11.9471,2.3803,0.3622,6.2198,1.6410,18.6077,29.1791,12.6552,3.3338,9.4661,8.2695,13.5646,8.4807,29.8836,20.7845,14.9294,5.2525,7.9697,13.3846,0.5113,0.0000,0.9845,50.0159
0x007d,21.4328,343.7342,14.7997,7.3262,21.7506,2.7546,4524.1348,37.6072,0.1449,28.6912,38.8962,1761.7024,6713.1992,8874.6592,12.8915,7.3896,1.0604,4.7255,5.1650,14.8275,8.9214,15.3100,2.1252,8.4196,3.6698,98.0987,19.5062,99.0383,220.4787,35.4804,6.2164,5.2813,9.8778,7.6759,11.4757,9.3251,4.7087,13.2711,10.4199,7.2874,4.9468,1.0809,12.5300,24.7803,9.1429,7.0967,7.9835,15.3959,2.7652,10.5246,6.7751,7.0242,14.0319,14.1063,7.2625,6.7131,8.4679,3.6100,11.0602,11.8095,0.1368,133.7055,654.7422,4377.3276,32.3583,12.9839,56.2964,15.2014,16.2339,20.1172,9.2895,11.9393,4.1952,0.7111,10.4610,16.2671,23.5841,29.4211,50.7482,14.3824,9.4920,70.0118,31.2416,18.2776,41.7992,33.3237,8.6218,16.3601,2.5738,11.1904,60.5032,0.9845,0.0000,7.4124
0x007e,79.5434,8.2703,8.3596,6.0751,1.0684,3.5282,96.5842,26.9371,25.1333,4.3258,8.0021,58.9452,15.7433,68.4979,25.4531,3.6938,6.8243,0.7534,9.8395,2.8992,15.4144,3.9118,8.7885,2.2474,8.7883,124.9491,89.9690,1.9768,3.4190,1.5077,28.2032,3.9720,3.4058,8.6128,7.7678,10.4351,4.3035,2.7127,3.1495,4.7433,4.2873,5.1601,2.0242,7.1588,3.8024,2.1007,1.7287,8.4036,6.5295,7.3979,15.6513,2.4162,7.1269,14.8560,7.6729,1.9307,3.9523,0.4087,15.5668,15.5172,24.9967,1.5504,0.0638,143.5787,4.5180,4.2791,4.7144,3.5769,5.1474,5.6135,9.2366,6.2543,12.7420,12.6853,2.7626,20.3713,3.6427,2.6542,1.2983,3.5524,10.9119,45.0298,4.4560,6.8602,3.3974,6.9094,5.5676,1.1087,1.9037,2.2662,14.7585,50.0159,7.4124,0.0000
